UserEmail,Role,Action,Module,IPAddress,Status,CreatedAt
test.student.civil.1@kathir.edu,student,CONVERSATION_CREATED,Messaging,252.210.213.139,success,2026-05-13T12:28:25.152Z
test.faculty.ece.5@kathir.edu,faculty,LOGOUT,Auth,73.208.195.31,success,2026-06-10T01:59:38.852Z
test.student.aids.5@kathir.edu,student,LOGOUT,Auth,208.38.128.26,success,2026-04-05T05:27:47.989Z
test.student.mech.8@kathir.edu,student,CONVERSATION_CREATED,Messaging,122.9.211.109,success,2026-06-19T18:05:43.655Z
test.faculty.cse.3@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,103.11.42.140,success,2026-01-23T04:03:02.821Z
test.student.cse.7@kathir.edu,student,PROFILE_UPDATED,Profile,26.5.85.246,success,2026-03-28T10:03:14.125Z
test.student.ece.6@kathir.edu,student,CONVERSATION_CREATED,Messaging,101.103.69.111,success,2026-01-28T00:00:17.225Z
test.faculty.cse.4@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,253.241.6.225,failed,2026-04-03T00:21:50.851Z
test.student.civil.10@kathir.edu,student,SEARCH_PERFORMED,Search,225.50.200.37,success,2026-04-28T05:15:38.967Z
test.student.cse.6@kathir.edu,student,LOGIN,Auth,206.237.99.168,failed,2026-01-04T09:59:45.173Z
test.student.cse.7@kathir.edu,student,QUERY_CREATED,HelpDesk,186.96.179.54,success,2026-06-29T08:30:49.930Z
test.student.cse.10@kathir.edu,student,PASSWORD_CHANGED,Auth,154.145.252.240,success,2026-01-28T15:37:23.773Z
test.student.ece.5@kathir.edu,student,LOGIN,Auth,166.30.114.181,success,2026-06-07T00:57:02.787Z
test.faculty.ece.4@kathir.edu,faculty,LOGOUT,Auth,11.51.62.170,success,2026-01-21T19:29:34.379Z
test.student.eee.3@kathir.edu,student,CONVERSATION_CREATED,Messaging,111.37.150.165,success,2026-01-26T11:27:13.639Z
test.student.cse.2@kathir.edu,student,MESSAGE_SENT,Messaging,129.68.126.177,success,2026-03-05T23:11:21.582Z
test.faculty.mech.2@kathir.edu,faculty,MARKS_UPDATED,Academics,55.48.77.252,success,2026-05-11T00:21:55.067Z
test.faculty.ece.3@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,207.80.133.63,failed,2026-01-04T07:37:05.400Z
test.student.civil.3@kathir.edu,student,SEARCH_PERFORMED,Search,121.181.202.207,success,2026-06-15T10:31:25.346Z
test.student.eee.9@kathir.edu,student,PASSWORD_CHANGED,Auth,102.80.231.148,success,2026-05-20T16:12:30.323Z
test.student.cse.3@kathir.edu,student,LOGIN,Auth,179.243.249.182,success,2026-04-12T20:55:16.492Z
test.student.cse.3@kathir.edu,student,QUERY_CREATED,HelpDesk,49.40.67.2,success,2026-04-05T07:07:36.107Z
test.student.civil.3@kathir.edu,student,LOGIN,Auth,154.204.35.153,failed,2026-03-09T22:00:43.115Z
test.faculty.aids.1@kathir.edu,faculty,MARKS_UPDATED,Academics,52.130.185.74,success,2026-01-10T15:07:46.998Z
test.student.cse.6@kathir.edu,student,CONVERSATION_CREATED,Messaging,50.145.56.91,success,2026-03-06T09:33:35.624Z
test.faculty.civil.2@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,92.145.117.252,success,2026-04-21T19:51:24.230Z
test.student.aids.3@kathir.edu,student,PASSWORD_CHANGED,Auth,11.132.70.169,success,2026-06-02T04:41:16.856Z
test.faculty.aids.2@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,160.201.97.253,failed,2026-04-18T14:44:36.606Z
test.student.cse.4@kathir.edu,student,MESSAGE_SENT,Messaging,28.190.214.108,success,2026-02-23T07:10:26.073Z
test.student.aids.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,250.15.49.144,success,2026-04-07T10:50:05.684Z
test.student.ece.10@kathir.edu,student,LOGOUT,Auth,119.54.142.243,success,2026-04-07T10:20:51.545Z
test.student.aids.5@kathir.edu,student,CONVERSATION_CREATED,Messaging,182.116.68.24,success,2026-03-17T06:10:14.497Z
test.student.aids.7@kathir.edu,student,MESSAGE_SENT,Messaging,96.227.212.29,success,2026-03-31T07:37:26.711Z
test.student.aids.4@kathir.edu,student,PASSWORD_CHANGED,Auth,55.238.18.123,failed,2026-01-25T21:49:10.894Z
test.faculty.eee.5@kathir.edu,faculty,EXPORT_REPORT,Reports,224.158.135.251,success,2026-01-29T20:59:51.202Z
test.faculty.ece.1@kathir.edu,faculty,SEARCH_PERFORMED,Search,107.51.174.205,success,2026-03-22T07:54:24.066Z
test.student.cse.7@kathir.edu,student,MESSAGE_SENT,Messaging,138.252.101.237,success,2026-05-11T12:25:10.701Z
test.student.ece.5@kathir.edu,student,LOGIN,Auth,246.191.208.22,success,2026-02-02T20:20:18.010Z
test.student.mech.3@kathir.edu,student,QUERY_CREATED,HelpDesk,167.240.129.72,failed,2026-05-05T01:33:02.186Z
test.faculty.ece.3@kathir.edu,faculty,SEARCH_PERFORMED,Search,1.76.51.9,success,2026-02-27T13:21:33.781Z
test.faculty.civil.3@kathir.edu,faculty,LOGOUT,Auth,82.115.185.53,success,2026-03-21T01:41:31.053Z
test.student.ece.4@kathir.edu,student,MESSAGE_SENT,Messaging,138.114.186.175,success,2026-04-10T05:06:02.639Z
test.student.civil.9@kathir.edu,student,CONVERSATION_CREATED,Messaging,12.52.150.11,success,2026-02-14T01:43:05.548Z
test.faculty.cse.2@kathir.edu,faculty,EXPORT_REPORT,Reports,100.162.139.177,failed,2026-04-30T15:52:05.670Z
test.student.aids.10@kathir.edu,student,SEARCH_PERFORMED,Search,162.226.244.15,success,2026-06-22T09:47:02.098Z
test.faculty.eee.3@kathir.edu,faculty,EXPORT_REPORT,Reports,33.90.69.78,success,2026-05-21T06:23:20.631Z
test.student.ece.2@kathir.edu,student,CONVERSATION_CREATED,Messaging,28.99.119.3,success,2026-01-20T04:50:00.429Z
test.student.civil.4@kathir.edu,student,LOGIN,Auth,144.52.96.37,success,2026-04-30T18:31:34.389Z
test.student.mech.4@kathir.edu,student,MESSAGE_SENT,Messaging,60.163.40.21,success,2026-06-23T15:34:17.403Z
test.student.cse.4@kathir.edu,student,LOGIN,Auth,95.93.28.142,success,2026-04-16T01:54:50.659Z
test.faculty.aids.4@kathir.edu,faculty,MARKS_UPLOADED,Academics,54.88.23.148,success,2026-04-09T08:51:58.306Z
test.faculty.eee.2@kathir.edu,faculty,MARKS_UPDATED,Academics,209.38.132.23,success,2026-06-05T07:04:05.636Z
test.student.cse.1@kathir.edu,student,LOGIN,Auth,218.4.41.51,success,2026-01-28T22:11:27.270Z
test.faculty.ece.3@kathir.edu,faculty,LOGIN,Auth,4.36.37.135,success,2026-01-07T12:36:01.954Z
test.student.civil.3@kathir.edu,student,PROFILE_UPDATED,Profile,55.97.77.224,success,2026-02-17T03:21:23.242Z
test.faculty.eee.3@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,216.236.57.17,failed,2026-04-25T01:30:48.874Z
test.student.aids.4@kathir.edu,student,CONVERSATION_CREATED,Messaging,216.160.238.72,failed,2026-02-25T19:47:44.755Z
test.faculty.eee.3@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,13.172.19.161,success,2026-06-26T13:26:45.010Z
test.student.civil.6@kathir.edu,student,LOGOUT,Auth,75.134.87.56,success,2026-03-16T10:54:25.579Z
test.student.ece.10@kathir.edu,student,MESSAGE_SENT,Messaging,117.195.236.245,success,2026-05-22T04:49:29.629Z
test.student.aids.7@kathir.edu,student,LOGOUT,Auth,144.187.38.76,success,2026-02-01T14:04:18.925Z
test.faculty.cse.1@kathir.edu,faculty,LOGOUT,Auth,181.180.145.187,failed,2026-06-26T19:40:12.792Z
test.student.aids.9@kathir.edu,student,LOGOUT,Auth,178.36.163.87,success,2026-06-21T16:45:43.733Z
test.student.cse.8@kathir.edu,student,LOGIN,Auth,94.191.44.76,success,2026-01-19T17:09:55.810Z
test.faculty.cse.1@kathir.edu,faculty,SEARCH_PERFORMED,Search,229.218.163.170,success,2026-01-29T04:00:57.066Z
test.admin.2026@kathir.edu,admin,NOTIFICATION_SENT,Notifications,184.11.40.218,success,2026-02-24T08:27:34.248Z
test.student.mech.7@kathir.edu,student,PROFILE_UPDATED,Profile,198.142.47.140,success,2026-02-28T07:43:16.285Z
test.student.aids.2@kathir.edu,student,LOGIN,Auth,224.8.132.177,success,2026-04-28T10:53:47.195Z
test.faculty.civil.1@kathir.edu,faculty,PASSWORD_CHANGED,Auth,234.249.113.86,success,2026-03-27T23:59:32.652Z
test.student.mech.9@kathir.edu,student,CONVERSATION_CREATED,Messaging,57.226.253.19,success,2026-04-23T07:41:09.270Z
test.student.cse.9@kathir.edu,student,SEARCH_PERFORMED,Search,173.97.173.34,success,2026-02-06T23:15:13.979Z
test.student.aids.10@kathir.edu,student,SEARCH_PERFORMED,Search,71.162.211.222,success,2026-06-11T14:31:18.425Z
test.faculty.eee.1@kathir.edu,faculty,MARKS_UPDATED,Academics,159.102.140.144,success,2026-05-26T11:39:02.610Z
test.student.ece.7@kathir.edu,student,QUERY_CREATED,HelpDesk,183.226.253.252,success,2026-01-31T18:01:24.766Z
test.faculty.ece.2@kathir.edu,faculty,EXPORT_REPORT,Reports,29.242.27.1,success,2026-06-01T00:40:17.888Z
test.student.cse.6@kathir.edu,student,LOGOUT,Auth,20.124.218.188,success,2026-04-01T18:49:48.533Z
test.student.eee.4@kathir.edu,student,PROFILE_UPDATED,Profile,182.154.139.61,failed,2026-02-22T18:01:23.834Z
test.student.civil.4@kathir.edu,student,CONVERSATION_CREATED,Messaging,43.111.220.34,success,2026-02-12T02:10:18.690Z
test.student.mech.3@kathir.edu,student,MESSAGE_SENT,Messaging,41.190.92.67,failed,2026-03-20T11:43:42.453Z
test.student.aids.2@kathir.edu,student,MESSAGE_SENT,Messaging,166.186.170.144,success,2026-03-30T11:50:45.198Z
test.student.civil.7@kathir.edu,student,PROFILE_UPDATED,Profile,122.220.238.64,success,2026-06-08T06:05:00.954Z
test.student.mech.6@kathir.edu,student,LOGIN,Auth,153.19.193.251,failed,2026-03-29T17:07:58.520Z
test.student.eee.5@kathir.edu,student,SEARCH_PERFORMED,Search,92.45.230.23,failed,2026-06-12T01:06:37.664Z
test.student.eee.10@kathir.edu,student,PASSWORD_CHANGED,Auth,17.113.44.169,failed,2026-05-24T12:40:39.812Z
test.student.aids.7@kathir.edu,student,PASSWORD_CHANGED,Auth,127.64.101.107,success,2026-02-22T03:02:20.270Z
test.student.aids.8@kathir.edu,student,PASSWORD_CHANGED,Auth,35.203.231.224,success,2026-05-21T04:54:58.290Z
test.faculty.eee.4@kathir.edu,faculty,MARKS_UPLOADED,Academics,15.173.24.252,failed,2026-06-26T17:29:34.822Z
test.faculty.cse.4@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,215.228.204.212,success,2026-01-29T04:02:11.367Z
test.faculty.civil.5@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,118.185.130.230,success,2026-02-22T08:59:05.656Z
test.student.civil.3@kathir.edu,student,SEARCH_PERFORMED,Search,30.1.131.118,success,2026-04-07T05:24:08.998Z
test.student.eee.1@kathir.edu,student,PROFILE_UPDATED,Profile,51.126.167.117,success,2026-05-11T11:47:32.925Z
test.student.civil.7@kathir.edu,student,PROFILE_UPDATED,Profile,148.6.69.250,failed,2026-06-08T09:20:36.291Z
test.student.cse.6@kathir.edu,student,CONVERSATION_CREATED,Messaging,8.64.182.39,success,2026-01-12T07:10:53.020Z
test.student.aids.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,141.42.56.45,success,2026-03-10T03:30:30.960Z
test.faculty.cse.4@kathir.edu,faculty,EXPORT_REPORT,Reports,72.175.113.205,success,2026-04-06T09:15:37.152Z
test.student.mech.7@kathir.edu,student,LOGIN,Auth,103.66.233.126,success,2026-01-24T07:22:36.384Z
test.faculty.civil.3@kathir.edu,faculty,MARKS_UPLOADED,Academics,28.77.181.91,failed,2026-01-12T04:12:02.882Z
test.student.mech.7@kathir.edu,student,MESSAGE_SENT,Messaging,106.65.16.228,failed,2026-04-26T13:03:12.470Z
test.student.civil.10@kathir.edu,student,PASSWORD_CHANGED,Auth,19.77.219.142,success,2026-05-01T07:05:04.834Z
test.student.eee.2@kathir.edu,student,LOGOUT,Auth,12.193.124.96,success,2026-01-16T17:16:30.167Z
test.student.eee.7@kathir.edu,student,PROFILE_UPDATED,Profile,216.85.123.140,failed,2026-05-11T17:03:23.679Z
test.student.cse.9@kathir.edu,student,SEARCH_PERFORMED,Search,213.10.39.77,success,2026-04-27T16:09:43.998Z
test.student.ece.1@kathir.edu,student,PASSWORD_CHANGED,Auth,129.133.30.118,success,2026-01-09T06:01:47.405Z
test.student.cse.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,38.150.95.114,success,2026-04-09T04:05:05.555Z
test.faculty.eee.4@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,91.3.161.170,success,2026-01-05T00:25:22.000Z
test.student.aids.10@kathir.edu,student,QUERY_CREATED,HelpDesk,67.36.191.250,success,2026-06-26T11:12:15.629Z
test.student.mech.4@kathir.edu,student,SEARCH_PERFORMED,Search,221.78.153.154,failed,2026-05-07T07:35:13.241Z
test.student.ece.3@kathir.edu,student,QUERY_CREATED,HelpDesk,156.111.128.121,success,2026-06-28T13:06:34.311Z
test.student.civil.3@kathir.edu,student,QUERY_CREATED,HelpDesk,105.135.202.13,success,2026-01-05T12:05:00.308Z
test.student.aids.4@kathir.edu,student,LOGOUT,Auth,104.120.9.153,success,2026-01-25T14:26:09.812Z
test.faculty.civil.3@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,118.134.107.199,success,2026-02-15T03:11:54.883Z
test.student.civil.8@kathir.edu,student,CONVERSATION_CREATED,Messaging,142.74.99.31,success,2026-04-28T19:22:45.865Z
test.student.eee.1@kathir.edu,student,PASSWORD_CHANGED,Auth,188.252.92.160,success,2026-06-27T10:29:20.325Z
test.faculty.cse.5@kathir.edu,faculty,MESSAGE_SENT,Messaging,75.117.243.228,success,2026-05-01T13:03:48.617Z
test.faculty.ece.1@kathir.edu,faculty,MARKS_UPLOADED,Academics,114.88.103.71,success,2026-05-09T06:47:29.147Z
test.faculty.eee.2@kathir.edu,faculty,PROFILE_UPDATED,Profile,72.188.188.34,success,2026-04-01T16:33:52.638Z
test.student.eee.5@kathir.edu,student,PROFILE_UPDATED,Profile,232.16.211.30,success,2026-01-18T05:24:37.267Z
test.student.eee.8@kathir.edu,student,LOGIN,Auth,150.86.64.137,success,2026-03-22T04:58:45.491Z
test.faculty.mech.5@kathir.edu,faculty,LOGIN,Auth,14.85.10.9,success,2026-01-08T08:30:58.327Z
test.student.civil.6@kathir.edu,student,MESSAGE_SENT,Messaging,33.2.4.167,success,2026-05-02T05:56:17.329Z
test.student.cse.4@kathir.edu,student,MESSAGE_SENT,Messaging,30.120.158.236,success,2026-06-01T16:58:55.680Z
test.faculty.ece.4@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,161.88.60.54,success,2026-04-29T04:52:41.533Z
test.student.cse.10@kathir.edu,student,PASSWORD_CHANGED,Auth,210.207.93.32,success,2026-06-04T17:03:26.115Z
test.faculty.mech.2@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,147.108.208.154,success,2026-03-06T19:37:51.050Z
test.student.mech.9@kathir.edu,student,MESSAGE_SENT,Messaging,96.44.244.253,success,2026-06-04T02:42:04.062Z
test.faculty.aids.3@kathir.edu,faculty,PROFILE_UPDATED,Profile,230.162.77.58,success,2026-02-11T01:07:27.595Z
test.student.eee.5@kathir.edu,student,PROFILE_UPDATED,Profile,66.207.44.123,failed,2026-04-13T05:06:38.087Z
test.student.mech.3@kathir.edu,student,CONVERSATION_CREATED,Messaging,9.49.150.235,failed,2026-06-08T11:21:42.392Z
test.student.eee.2@kathir.edu,student,LOGOUT,Auth,200.137.15.57,success,2026-04-22T10:22:16.847Z
test.student.aids.4@kathir.edu,student,PROFILE_UPDATED,Profile,194.75.31.24,success,2026-06-18T21:38:11.323Z
test.student.mech.6@kathir.edu,student,PASSWORD_CHANGED,Auth,56.197.227.217,success,2026-02-10T05:27:03.982Z
test.faculty.eee.3@kathir.edu,faculty,PROFILE_UPDATED,Profile,136.160.191.12,success,2026-01-21T02:41:42.996Z
test.student.ece.10@kathir.edu,student,PROFILE_UPDATED,Profile,19.214.253.239,failed,2026-06-28T04:20:41.973Z
test.student.civil.7@kathir.edu,student,PROFILE_UPDATED,Profile,224.237.59.215,success,2026-02-18T06:34:10.604Z
test.student.mech.6@kathir.edu,student,LOGOUT,Auth,155.194.119.163,success,2026-01-16T10:37:09.299Z
test.student.cse.1@kathir.edu,student,PROFILE_UPDATED,Profile,119.81.145.147,success,2026-02-03T00:49:04.282Z
test.faculty.civil.4@kathir.edu,faculty,PROFILE_UPDATED,Profile,21.195.103.22,failed,2026-04-25T08:19:05.214Z
test.faculty.mech.4@kathir.edu,faculty,PASSWORD_CHANGED,Auth,211.172.78.182,success,2026-03-14T22:28:40.596Z
test.student.ece.10@kathir.edu,student,SEARCH_PERFORMED,Search,45.50.193.166,success,2026-05-29T07:55:52.992Z
test.faculty.ece.4@kathir.edu,faculty,MARKS_UPLOADED,Academics,135.202.12.208,success,2026-06-03T13:03:24.209Z
test.student.ece.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,4.186.214.40,success,2026-05-09T06:16:06.865Z
test.student.cse.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,189.243.71.149,success,2026-02-13T05:04:56.743Z
test.faculty.mech.2@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,9.92.130.249,success,2026-05-04T19:54:46.019Z
test.faculty.aids.5@kathir.edu,faculty,PROFILE_UPDATED,Profile,202.111.2.137,failed,2026-01-29T00:04:37.212Z
test.student.eee.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,179.74.95.196,success,2026-05-24T17:09:34.705Z
test.faculty.civil.5@kathir.edu,faculty,MARKS_UPDATED,Academics,98.104.161.19,success,2026-01-14T13:23:22.784Z
test.faculty.aids.4@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,30.176.224.172,success,2026-06-03T14:43:30.176Z
test.faculty.mech.1@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,178.22.250.119,success,2026-05-14T13:04:52.749Z
test.student.eee.2@kathir.edu,student,PROFILE_UPDATED,Profile,47.224.171.218,success,2026-04-10T19:36:47.435Z
test.student.mech.8@kathir.edu,student,SEARCH_PERFORMED,Search,135.45.175.225,success,2026-05-05T02:43:28.411Z
test.student.aids.6@kathir.edu,student,LOGOUT,Auth,119.7.69.113,success,2026-06-24T02:16:37.111Z
test.faculty.cse.3@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,240.90.218.95,success,2026-05-29T05:42:08.417Z
test.student.ece.9@kathir.edu,student,MESSAGE_SENT,Messaging,244.158.194.9,success,2026-02-15T04:20:44.294Z
test.student.mech.4@kathir.edu,student,QUERY_CREATED,HelpDesk,241.228.50.37,success,2026-05-07T07:36:10.645Z
test.student.civil.1@kathir.edu,student,LOGOUT,Auth,24.254.160.146,success,2026-04-15T03:32:47.687Z
test.faculty.civil.2@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,140.95.124.85,success,2026-02-05T09:46:02.304Z
test.student.cse.10@kathir.edu,student,PASSWORD_CHANGED,Auth,27.232.132.21,success,2026-06-04T19:59:36.609Z
test.student.mech.6@kathir.edu,student,PROFILE_UPDATED,Profile,174.157.190.175,success,2026-06-06T12:23:26.454Z
test.student.ece.9@kathir.edu,student,CONVERSATION_CREATED,Messaging,253.43.74.183,success,2026-06-09T10:24:32.687Z
test.student.aids.3@kathir.edu,student,MESSAGE_SENT,Messaging,172.158.40.20,success,2026-06-27T09:39:53.560Z
test.student.aids.10@kathir.edu,student,PASSWORD_CHANGED,Auth,144.23.159.160,failed,2026-04-22T11:22:31.942Z
test.student.eee.10@kathir.edu,student,PROFILE_UPDATED,Profile,248.79.51.69,failed,2026-04-16T17:55:57.361Z
test.student.ece.8@kathir.edu,student,LOGIN,Auth,184.25.157.134,success,2026-01-11T19:21:51.462Z
test.faculty.aids.3@kathir.edu,faculty,MESSAGE_SENT,Messaging,209.216.238.11,success,2026-04-20T20:32:18.464Z
test.student.mech.10@kathir.edu,student,LOGIN,Auth,240.105.65.204,success,2026-01-16T19:53:19.932Z
test.student.ece.4@kathir.edu,student,PROFILE_UPDATED,Profile,169.79.253.184,success,2026-04-03T03:10:30.013Z
test.faculty.mech.3@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,246.110.103.222,success,2026-06-27T06:35:56.081Z
test.student.civil.8@kathir.edu,student,QUERY_CREATED,HelpDesk,68.198.37.125,success,2026-01-21T21:43:10.266Z
test.student.mech.1@kathir.edu,student,QUERY_CREATED,HelpDesk,218.251.42.11,success,2026-01-27T14:27:49.116Z
test.student.civil.5@kathir.edu,student,CONVERSATION_CREATED,Messaging,112.11.236.149,failed,2026-04-27T17:48:56.152Z
test.student.ece.9@kathir.edu,student,PASSWORD_CHANGED,Auth,235.15.227.148,success,2026-04-10T04:25:40.216Z
test.student.civil.9@kathir.edu,student,PROFILE_UPDATED,Profile,6.92.77.180,success,2026-04-05T09:51:02.930Z
test.faculty.aids.2@kathir.edu,faculty,PASSWORD_CHANGED,Auth,157.246.64.206,success,2026-04-29T19:07:24.330Z
test.student.ece.1@kathir.edu,student,QUERY_CREATED,HelpDesk,223.159.180.198,success,2026-02-14T00:18:58.519Z
test.faculty.cse.4@kathir.edu,faculty,PASSWORD_CHANGED,Auth,208.200.161.131,success,2026-05-12T17:39:30.872Z
test.student.eee.5@kathir.edu,student,CONVERSATION_CREATED,Messaging,153.175.28.43,success,2026-04-04T05:53:45.795Z
test.faculty.mech.3@kathir.edu,faculty,MARKS_UPLOADED,Academics,219.235.198.198,failed,2026-04-29T14:03:05.761Z
test.student.cse.10@kathir.edu,student,QUERY_CREATED,HelpDesk,144.97.229.192,success,2026-05-06T08:59:14.523Z
test.faculty.ece.5@kathir.edu,faculty,MESSAGE_SENT,Messaging,140.47.176.45,success,2026-05-28T15:22:33.573Z
test.faculty.aids.1@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,17.25.33.120,success,2026-03-03T05:24:30.906Z
test.student.civil.2@kathir.edu,student,MESSAGE_SENT,Messaging,30.181.131.56,failed,2026-03-07T02:17:05.520Z
test.student.ece.4@kathir.edu,student,LOGOUT,Auth,9.23.204.129,success,2026-06-04T20:47:38.185Z
test.student.cse.8@kathir.edu,student,LOGOUT,Auth,95.166.91.148,failed,2026-01-03T22:12:15.485Z
test.student.mech.4@kathir.edu,student,QUERY_CREATED,HelpDesk,162.150.75.241,success,2026-03-20T06:16:07.639Z
test.student.cse.1@kathir.edu,student,SEARCH_PERFORMED,Search,154.119.247.133,success,2026-06-20T08:47:07.846Z
test.student.mech.2@kathir.edu,student,PROFILE_UPDATED,Profile,68.117.249.198,success,2026-04-27T10:44:48.491Z
test.student.eee.10@kathir.edu,student,LOGIN,Auth,248.166.195.151,success,2026-06-09T06:14:46.583Z
test.student.civil.9@kathir.edu,student,SEARCH_PERFORMED,Search,146.239.239.234,success,2026-02-05T22:56:22.722Z
test.student.aids.10@kathir.edu,student,QUERY_CREATED,HelpDesk,26.124.138.117,success,2026-02-04T16:03:37.792Z
test.student.eee.2@kathir.edu,student,MESSAGE_SENT,Messaging,84.141.48.178,success,2026-04-29T00:17:40.450Z
test.student.civil.2@kathir.edu,student,MESSAGE_SENT,Messaging,229.8.92.193,success,2026-06-18T15:55:20.944Z
test.faculty.cse.1@kathir.edu,faculty,SEARCH_PERFORMED,Search,116.198.202.196,success,2026-01-15T00:19:24.756Z
